6.07,6.01,9.38,8.78,10.33,10.19,5.94,5.41,9.62,8.61,9.03,9.03,9.63,10.08,9.61,9.68,9.35,9.27
0.43,0.43,0.48,0.5,0.49,0.49,3.47,1.57,0.34,0.36,0.35,0.35,0.14,0.15,0.19,0.35,0.19,0.19
0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,7.73,11.31,10.86,11.12,10.66,5.84,5.32,12.7,13.11,14.18,14.18,11.67,10.93,12.58,14.05,11.75,13.37
0.06,0.06,0.06,0.06,0.06,0.06,1.65,1.0,0.05,0.05,0.06,0.06,0.11,0.11,0.05,0.11,0.11,0.11
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.43,7.25,10.2,10.93,10.14,10.92,3.55,3.84,9.62,10.2,10.1,10.1,11.35,10.96,11.06,10.76,11.41,10.69
0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.07,6.46,11.48,11.6,11.69,11.45,3.38,3.26,9.82,9.51,9.24,9.24,12.72,12.87,10.09,10.08,10.65,9.3
0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,-6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
